,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,cluster
1948,0.674,0.881,9.0,-2.853,1.0,0.147,0.296,3.01e-06,0.0793,0.234,98.994,178480.0,4.0,3
1949,0.682,0.807,7.0,-4.656,1.0,0.145,0.286,6.32e-05,0.353,0.683,131.976,191820.0,4.0,1
1950,0.807,0.354,9.0,-7.554,1.0,0.0321,0.15,0.713,0.186,0.602,78.964,155722.0,4.0,4
1951,0.905,0.389,8.0,-14.505,1.0,0.332,0.74,0.162,0.106,0.196,120.046,193143.0,4.0,1
1952,0.682,0.559,0.0,-5.545,1.0,0.127,0.174,0.0,0.344,0.137,202.015,192471.0,4.0,1
1953,0.715,0.624,4.0,-3.046,0.0,0.114,0.11,0.0,0.123,0.412,158.087,173325.0,4.0,2
1954,0.826,0.773,11.0,-4.218,0.0,0.0524,0.323,0.0,0.143,0.761,126.899,238200.0,4.0,2
1955,0.581,0.662,9.0,-5.239,1.0,0.303,0.0153,0.0,0.111,0.434,93.023,189487.0,4.0,1
1956,0.397,0.386,0.0,-10.405,0.0,0.0503,0.271,0.0,0.188,0.21,144.242,355400.0,4.0,2
1957,0.795,0.783,5.0,-4.271,1.0,0.0432,0.361,0.0,0.437,0.799,92.01,266087.0,4.0,1
1958,0.741,0.52,8.0,-7.513,1.0,0.0656,0.447,1.97e-06,0.222,0.347,102.998,171030.0,4.0,3
1959,0.682,0.919,0.0,-3.18,0.0,0.0875,0.256,0.0,0.442,0.535,95.982,159736.0,4.0,2
1960,0.802,0.645,5.0,-6.181,0.0,0.0715,0.272,0.0,0.119,0.376,100.001,157202.0,4.0,2
1961,0.791,0.565,5.0,-3.933,0.0,0.0439,0.0623,0.0,0.156,0.181,99.961,156347.0,4.0,2
1962,0.842,0.801,8.0,-4.167,0.0,0.228,0.157,4.82e-06,0.0642,0.617,95.881,212500.0,4.0,2
1963,0.894,0.511,2.0,-4.768,1.0,0.421,0.0251,0.0,0.14,0.567,120.077,176632.0,4.0,1
1964,0.767,0.709,1.0,-4.47,1.0,0.336,0.323,0.0,0.0745,0.72,171.993,256972.0,4.0,1
1965,0.795,0.496,0.0,-5.883,1.0,0.0722,0.108,0.0,0.0645,0.874,94.01,183000.0,4.0,0
1966,0.807,0.887,1.0,-4.311,0.0,0.0361,0.016,0.000503,0.0811,0.606,122.015,229184.0,4.0,2
1967,0.681,0.657,6.0,-4.671,1.0,0.0432,0.0748,0.0,0.353,0.628,130.089,183027.0,4.0,0
1968,0.722,0.565,4.0,-5.848,1.0,0.0335,0.435,0.0,0.165,0.488,104.483,185658.0,4.0,3
1969,0.9,0.4,0.0,-8.575,1.0,0.127,0.0516,0.0,0.0599,0.346,135.984,197573.0,4.0,3
1970,0.717,0.598,5.0,-5.613,0.0,0.0809,0.22,0.0,0.122,0.496,153.905,151040.0,4.0,2
1971,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0,4.0,2
1972,0.899,0.811,2.0,-6.294,1.0,0.258,0.000677,0.0,0.0672,0.587,105.038,126446.0,4.0,1
1973,0.77,0.881,8.0,-4.776,1.0,0.067,0.217,0.0,0.324,0.367,99.995,223297.0,4.0,0
1974,0.792,0.743,7.0,-2.806,1.0,0.0851,0.107,0.0,0.183,0.742,150.024,195637.0,4.0,0
1975,0.608,0.89,4.0,-3.947,1.0,0.0916,0.0208,0.0,0.29,0.876,170.908,191613.0,4.0,1
1976,0.562,0.46,5.0,-4.173,1.0,0.259,0.476,0.0,0.107,0.623,176.055,158099.0,4.0,1
1977,0.534,0.538,5.0,-6.673,1.0,0.0327,0.173,2.82e-06,0.248,0.289,148.016,233654.0,4.0,3
1978,0.691,0.823,2.0,-4.197,1.0,0.0623,0.487,0.0,0.134,0.87,123.935,191467.0,4.0,0
1979,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,219947.0,4.0,0
1980,0.847,0.678,9.0,-8.635,1.0,0.109,0.0669,0.0,0.274,0.811,97.984,200594.0,4.0,0
1981,0.587,0.647,9.0,-8.085,0.0,0.0945,0.252,0.0,0.109,0.596,95.738,207474.0,4.0,2
1982,0.386,0.136,6.0,-9.267,1.0,0.0458,0.932,0.0,0.0653,0.0976,67.016,225853.0,3.0,4
1983,0.657,0.569,2.0,-6.287,1.0,0.0542,0.201,1.38e-05,0.126,0.399,102.054,233880.0,4.0,3
1984,0.784,0.517,4.0,-8.981,0.0,0.209,0.0249,1.44e-06,0.155,0.206,97.991,200187.0,4.0,1
1985,0.596,0.552,0.0,-10.278,0.0,0.097,0.0765,0.334,0.104,0.112,97.949,229320.0,4.0,4
1986,0.919,0.622,1.0,-7.384,1.0,0.0997,0.228,4.24e-06,0.122,0.424,140.022,205803.0,4.0,3
1987,0.59,0.642,7.0,-3.87,1.0,0.122,0.0771,0.0,0.105,0.651,107.356,174444.0,4.0,0
1988,0.567,0.696,9.0,-5.416,1.0,0.301,0.456,0.0,0.113,0.544,92.061,174983.0,4.0,1
1989,0.626,0.516,8.0,-6.05,1.0,0.0388,0.4,0.0,0.142,0.769,153.653,192053.0,4.0,3
1990,0.872,0.814,0.0,-4.568,1.0,0.155,0.00485,1.96e-06,0.214,0.57,98.985,199427.0,4.0,0
1991,0.677,0.714,11.0,-5.637,1.0,0.0287,0.162,0.0,0.0717,0.355,94.956,136568.0,4.0,3
1992,0.623,0.796,0.0,-2.981,0.0,0.199,0.659,0.0,0.115,0.607,197.524,169813.0,4.0,2
1993,0.885,0.762,8.0,-5.513,0.0,0.216,0.219,0.0,0.162,0.605,138.058,189733.0,4.0,2
1994,0.906,0.382,10.0,-12.89,0.0,0.269,0.18,0.0,0.113,0.391,104.025,129264.0,4.0,1
1995,0.396,0.867,10.0,-5.459,1.0,0.0629,0.00135,0.00184,0.729,0.0915,170.91,253365.0,4.0,1
1996,0.395,0.234,0.0,-9.704,0.0,0.0382,0.88,0.0,0.107,0.247,86.478,230680.0,3.0,4
1997,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173711.0,4.0,3
1998,0.761,0.437,7.0,-13.268,1.0,0.0495,0.869,0.828,0.15,0.452,89.994,91063.0,4.0,4
1999,0.774,0.554,0.0,-7.909,1.0,0.0383,0.207,0.0,0.132,0.349,99.034,162547.0,4.0,3
2000,0.896,0.586,10.0,-6.687,0.0,0.0559,0.104,0.0,0.79,0.642,116.971,196653.0,4.0,2
2001,0.83,0.49,1.0,-8.82,0.0,0.209,0.289,3.04e-06,0.113,0.845,81.604,247059.0,4.0,2
2002,0.73,0.439,6.0,-9.864,0.0,0.0609,0.747,0.0,0.0988,0.615,130.09,147800.0,4.0,4
2003,0.726,0.738,0.0,-4.788,1.0,0.355,0.0791,0.0,0.0297,0.896,121.953,175099.0,4.0,1
2004,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000.0,4.0,1
2005,0.621,0.601,6.0,-5.616,0.0,0.148,0.0522,0.0,0.46,0.457,116.735,163636.0,5.0,1
2006,0.785,0.431,10.0,-8.756,0.0,0.0364,0.123,0.0,0.0887,0.236,127.085,159382.0,4.0,2
2007,0.554,0.663,5.0,-8.961,1.0,0.0324,0.5,4.77e-05,0.791,0.545,89.977,260000.0,4.0,2
2008,0.597,0.45,8.0,-6.658,1.0,0.0418,0.223,0.0,0.382,0.537,178.765,228482.0,3.0,4
2009,0.725,0.431,3.0,-8.765,0.0,0.135,0.731,0.0,0.696,0.348,144.004,173333.0,4.0,2
2010,0.795,0.574,2.0,-6.903,0.0,0.487,0.067,0.0,0.15,0.537,142.053,237918.0,4.0,2
2011,0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.0,0.323,0.646,123.056,182200.0,4.0,0
2012,0.429,0.486,1.0,-9.971,1.0,0.101,0.866,0.0,0.0982,0.661,146.99,209493.0,4.0,4
2013,0.843,0.806,1.0,-3.455,1.0,0.125,0.027,0.523,0.384,0.443,125.999,109923.0,4.0,4
2014,0.746,0.69,11.0,-7.956,1.0,0.164,0.247,0.0,0.101,0.497,89.977,181733.0,4.0,3
2015,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,198040.0,3.0,4
2016,0.704,0.225,6.0,-14.454,0.0,0.0994,0.902,0.657,0.106,0.243,120.006,245426.0,4.0,4
2017,0.787,0.673,11.0,-4.583,0.0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893.0,4.0,2
2018,0.729,0.896,1.0,-3.308,0.0,0.0667,0.0295,1.52e-06,0.234,0.62,114.035,197101.0,4.0,2
2019,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0,4.0,2
2020,0.823,0.586,6.0,-6.606,0.0,0.2,0.114,0.0,0.193,0.347,125.971,190476.0,4.0,2
2021,0.769,0.719,8.0,-5.472,1.0,0.0474,0.0143,0.00777,0.359,0.863,121.955,176867.0,4.0,0
2022,0.878,0.525,5.0,-6.832,1.0,0.0578,0.183,0.0,0.0714,0.694,112.022,158571.0,4.0,3
2023,0.583,0.655,0.0,-5.407,1.0,0.0315,0.111,3.57e-06,0.113,0.201,119.759,278747.0,4.0,3
2024,0.928,0.404,4.0,-10.14,0.0,0.293,0.119,5.9e-05,0.119,0.0955,110.066,174648.0,4.0,1
2025,0.652,0.383,2.0,-7.076,0.0,0.0516,0.0676,0.0,0.0828,0.549,145.765,178994.0,4.0,2
2026,0.806,0.546,9.0,-6.637,1.0,0.0575,0.3,0.0,0.102,0.874,147.986,212867.0,4.0,0
2027,0.399,0.491,6.0,-10.778,0.0,0.0538,0.0563,0.00089,0.11,0.151,91.066,210463.0,4.0,2
2028,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,4.0,2
2029,0.808,0.745,10.0,-5.26,0.0,0.342,0.145,0.0,0.292,0.829,165.995,210800.0,4.0,2
2030,0.559,0.491,2.0,-6.406,0.0,0.0346,0.0567,0.0,0.0992,0.114,153.131,244874.0,4.0,2
2031,0.652,0.631,6.0,-5.718,0.0,0.0893,0.524,0.000579,0.165,0.35,127.998,154424.0,4.0,2
2032,0.863,0.631,7.0,-4.689,1.0,0.0534,0.305,3.04e-05,0.123,0.817,128.977,223480.0,4.0,0
2033,0.625,0.814,0.0,-5.181,1.0,0.0657,0.0172,0.0,0.158,0.535,144.991,205485.0,4.0,0
2034,0.571,0.693,6.0,-8.234,0.0,0.0545,0.00536,0.0,0.173,0.393,168.169,232253.0,4.0,2
2035,0.667,0.373,4.0,-9.389,1.0,0.05,0.785,0.0,0.0906,0.0823,124.148,169266.0,4.0,4
2036,0.73,0.729,4.0,-3.434,0.0,0.0884,0.167,1.39e-06,0.349,0.467,113.011,221820.0,4.0,2
2037,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,157606.0,4.0,2
2038,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,176547.0,4.0,2
2039,0.838,0.545,5.0,-6.713,1.0,0.0706,0.208,8.01e-05,0.103,0.631,114.998,220590.0,4.0,3
2040,0.673,0.704,6.0,-8.056,1.0,0.36,0.196,0.0,0.0898,0.372,86.919,212093.0,4.0,1
2041,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,171375.0,4.0,2
2042,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333.0,4.0,2
2043,0.822,0.743,10.0,-4.772,0.0,0.28,0.016,0.0,0.127,0.636,84.459,242001.0,4.0,2
2044,0.664,0.572,5.0,-6.099,0.0,0.0305,0.0811,0.00604,0.121,0.143,108.959,361027.0,4.0,2
2045,0.8,0.56,5.0,-4.818,0.0,0.261,0.057,0.0,0.134,0.45,163.071,200221.0,4.0,2
2046,0.812,0.761,11.0,-5.222,1.0,0.0812,0.0465,0.000135,0.0601,0.344,130.032,182956.0,4.0,0
2047,0.699,0.805,4.0,-5.535,0.0,0.0345,0.00161,0.00177,0.249,0.232,109.976,223280.0,4.0,2
2048,0.687,0.514,9.0,-6.612,0.0,0.0897,0.366,0.0,0.116,0.494,145.921,210427.0,4.0,4
2049,0.794,0.793,11.0,-4.521,0.0,0.0842,0.0125,0.0,0.0952,0.677,123.941,183290.0,4.0,2
2050,0.801,0.703,0.0,-4.996,1.0,0.0549,0.308,0.842,0.123,0.662,120.007,214693.0,4.0,4
2051,0.459,0.575,3.0,-4.858,1.0,0.0573,0.604,0.0,0.0885,0.183,111.881,215107.0,4.0,3
2052,0.591,0.585,2.0,-6.35,1.0,0.0277,0.143,0.0,0.109,0.324,110.94,205473.0,4.0,3
2053,0.824,0.587,6.0,-6.401,0.0,0.0937,0.69,0.000105,0.149,0.514,98.029,209438.0,4.0,4
2054,0.775,0.327,11.0,-7.241,1.0,0.0557,0.841,0.0,0.0821,0.595,91.05,189486.0,4.0,4
2055,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,173539.0,4.0,3
2056,0.712,0.598,7.0,-5.368,0.0,0.0388,0.0546,0.0,0.154,0.504,130.007,212354.0,4.0,2
2057,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173711.0,4.0,3
2058,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,4.0,2
2059,0.521,0.835,8.0,-3.717,0.0,0.0728,0.0259,0.00011,0.091,0.482,160.031,156667.0,4.0,2
2060,0.904,0.723,11.0,-5.224,0.0,0.26,0.0631,0.0,0.185,0.835,145.013,227478.0,4.0,2
2061,0.789,0.72,8.0,-5.652,0.0,0.218,0.223,0.0,0.129,0.664,122.031,166794.0,4.0,2
2062,0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,4.0,0
2063,0.48,0.602,10.0,-6.335,0.0,0.368,0.487,0.0,0.0848,0.269,179.798,213333.0,4.0,2
2064,0.679,0.731,7.0,-5.522,0.0,0.0319,0.00518,0.000127,0.0614,0.727,99.984,237912.0,4.0,2
2065,0.731,0.675,5.0,-5.134,0.0,0.0434,0.00473,0.0,0.141,0.298,124.939,139461.0,4.0,2
2066,0.841,0.358,9.0,-8.368,1.0,0.591,0.0201,0.0,0.39,0.329,158.014,261544.0,4.0,1
2067,0.894,0.635,2.0,-6.929,1.0,0.0473,0.193,0.00105,0.0823,0.428,105.013,249143.0,4.0,3
2068,0.856,0.719,0.0,-4.923,0.0,0.194,0.587,2.89e-05,0.09,0.417,128.161,173005.0,4.0,2
2069,0.63,0.633,4.0,-7.088,1.0,0.0457,0.00776,0.0,0.0541,0.452,93.995,172762.0,4.0,3
2070,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,182161.0,4.0,4
2071,0.575,0.543,3.0,-5.062,1.0,0.0529,0.102,0.0,0.176,0.283,159.905,186480.0,4.0,3
2072,0.631,0.239,11.0,-7.071,0.0,0.0398,0.864,0.0,0.116,0.0927,79.859,149297.0,4.0,4
2073,0.647,0.844,0.0,-3.756,1.0,0.0457,0.0137,0.000658,0.102,0.746,146.967,193829.0,4.0,0
2074,0.708,0.211,9.0,-9.603,0.0,0.0424,0.853,0.0,0.131,0.362,72.5,152280.0,4.0,4
2075,0.783,0.727,6.0,-3.454,0.0,0.389,0.185,2.46e-05,0.0626,0.558,180.067,199112.0,4.0,2
2076,0.721,0.716,10.0,-7.037,0.0,0.0657,0.0334,0.00084,0.237,0.667,104.994,221714.0,4.0,2
2077,0.752,0.87,9.0,-3.812,0.0,0.0623,0.0604,1.12e-05,0.489,0.784,120.006,157707.0,4.0,2
2078,0.65,0.613,9.0,-6.13,0.0,0.128,0.00336,0.0,0.267,0.0804,149.972,194621.0,4.0,2
2079,0.68,0.729,5.0,-5.077,1.0,0.0475,0.612,0.0,0.224,0.446,123.97,179867.0,4.0,3
2080,0.79,0.694,9.0,-7.726,0.0,0.0708,0.145,0.00252,0.281,0.508,103.007,181436.0,4.0,2
2081,0.755,0.522,2.0,-4.368,1.0,0.0575,0.533,0.0,0.0685,0.925,89.96,157560.0,4.0,3
2082,0.79,0.701,9.0,-4.81,1.0,0.365,0.0317,8.06e-05,0.0311,0.91,159.972,177813.0,4.0,1
2083,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,194088.0,4.0,1
2084,0.755,0.578,0.0,-8.932,0.0,0.145,0.316,0.0,0.25,0.581,94.148,176960.0,4.0,2
2085,0.333,0.637,1.0,-4.904,0.0,0.0581,0.131,1.8e-05,0.149,0.132,139.898,172693.0,4.0,2
2086,0.709,0.264,1.0,-17.696,0.0,0.186,0.268,0.0,0.24,0.341,133.858,219437.0,4.0,2
2087,0.431,0.7,6.0,-5.35,1.0,0.265,0.0901,0.0,0.216,0.73,157.871,183219.0,4.0,1
2088,0.852,0.698,9.0,-7.206,1.0,0.0629,0.00839,1.03e-06,0.0773,0.324,113.039,180645.0,4.0,3
2089,0.654,0.707,6.0,-5.661,1.0,0.0664,0.00559,0.0,0.0873,0.448,127.97,194765.0,4.0,3
2090,0.68,0.825,8.0,-4.296,1.0,0.0702,0.00173,0.000122,0.27,0.784,117.987,193533.0,4.0,0
2091,0.849,0.496,4.0,-12.406,0.0,0.317,0.0857,0.0,0.305,0.549,129.95,92865.0,4.0,1
2092,0.789,0.711,2.0,-4.248,1.0,0.041,0.0332,0.0,0.0876,0.753,112.985,190306.0,4.0,0
2093,0.794,0.32,1.0,-12.92,0.0,0.173,0.853,0.134,0.112,0.241,174.088,342040.0,4.0,4
2094,0.444,0.309,8.0,-10.956,1.0,0.062,0.795,0.132,0.352,0.0875,104.745,208155.0,4.0,4
2095,0.18,0.221,10.0,-11.331,1.0,0.0468,0.947,0.709,0.105,0.227,81.641,242003.0,4.0,4
2096,0.511,0.54,8.0,-6.402,0.0,0.174,0.191,0.0,0.377,0.711,119.248,170055.0,5.0,1
2097,0.529,0.955,11.0,-3.735,0.0,0.0804,0.0026,0.0,0.967,0.458,133.908,207505.0,4.0,2
2098,0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014.0,4.0,0
2099,0.911,0.536,4.0,-7.884,0.0,0.282,0.00897,3.73e-06,0.111,0.584,146.014,203813.0,4.0,2
2100,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,242096.0,4.0,0
2101,0.442,0.612,2.0,-7.222,1.0,0.112,0.584,5.7e-06,0.37,0.178,180.917,215507.0,4.0,3
2102,0.436,0.655,1.0,-8.37,0.0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,279204.0,4.0,2
2103,0.686,0.494,1.0,-7.093,1.0,0.0355,0.613,5.8e-05,0.402,0.7,168.946,232067.0,4.0,3
2104,0.419,0.681,7.0,-11.137,0.0,0.04,0.777,0.0,0.255,0.788,118.904,99213.0,4.0,4
2105,0.736,0.704,3.0,-7.409,0.0,0.0615,0.0203,0.0,0.0501,0.894,149.995,212000.0,4.0,2
2106,0.764,0.705,8.0,-3.463,1.0,0.0284,0.259,8.92e-05,0.12,0.781,110.97,208667.0,4.0,0
2107,0.563,0.664,9.0,-5.044,1.0,0.154,0.335,0.0,0.0849,0.688,166.928,178147.0,4.0,1
2108,0.624,0.457,0.0,-8.876,1.0,0.0494,0.557,0.0,0.128,0.586,129.758,196795.0,4.0,3
2109,0.602,0.256,5.0,-14.836,1.0,0.0405,0.881,0.809,0.0931,0.206,141.887,222169.0,4.0,4
2110,0.44,0.528,0.0,-7.809,1.0,0.0317,0.0171,0.00203,0.234,0.132,185.972,329160.0,4.0,3
2111,0.332,0.225,0.0,-8.697,1.0,0.0348,0.767,0.00349,0.128,0.297,81.055,298899.0,3.0,4
2112,0.679,0.524,1.0,-7.016,1.0,0.309,0.112,0.0,0.107,0.401,194.808,168733.0,4.0,1
2113,0.824,0.764,5.0,-4.175,0.0,0.0854,0.0888,0.00294,0.117,0.881,107.998,172627.0,4.0,2
2114,0.778,0.695,4.0,-6.865,0.0,0.0913,0.175,0.0,0.15,0.472,149.996,132780.0,4.0,2
2115,0.79,0.415,0.0,-9.757,0.0,0.179,0.0369,2.82e-05,0.141,0.229,135.984,190055.0,4.0,2
2116,0.461,0.776,6.0,-4.498,1.0,0.0565,0.0149,0.0,0.12,0.291,149.985,238862.0,4.0,3
2117,0.702,0.825,6.0,-3.787,0.0,0.0601,0.00883,0.0,0.0674,0.915,102.977,203064.0,4.0,2
2118,0.78,0.719,3.0,-3.613,0.0,0.0506,0.302,0.000196,0.0931,0.336,127.962,199604.0,4.0,2
2119,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173711.0,4.0,3
2120,0.653,0.524,11.0,-9.016,0.0,0.0502,0.112,0.0,0.203,0.553,83.97,160191.0,4.0,2
2121,0.828,0.621,8.0,-6.414,1.0,0.0565,0.0164,0.00233,0.0845,0.436,128.986,186173.0,4.0,3
2122,0.761,0.525,11.0,-6.9,1.0,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805.0,4.0,3
2123,0.658,0.634,1.0,-6.068,0.0,0.0431,0.0104,0.0,0.12,0.302,140.002,170813.0,4.0,2
2124,0.501,0.54,4.0,-6.918,1.0,0.0314,0.588,0.0,0.313,0.449,105.031,223269.0,4.0,3
2125,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,164000.0,4.0,2
2126,0.664,0.609,1.0,-6.509,1.0,0.0707,0.304,0.0,0.0926,0.194,130.041,210560.0,4.0,3
2127,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.0,0.178,0.958,132.507,173347.0,4.0,0
2128,0.544,0.0952,10.0,-17.751,0.0,0.105,0.546,0.867,0.115,0.138,180.832,205665.0,4.0,4
2129,0.742,0.449,11.0,-8.565,1.0,0.105,0.171,0.0466,0.125,0.144,90.072,242692.0,4.0,3
2130,0.83,0.585,0.0,-6.476,1.0,0.094,0.237,0.0,0.248,0.485,109.978,173711.0,4.0,3
2131,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,229227.0,4.0,4
2132,0.392,0.574,7.0,-9.195,1.0,0.17,0.833,0.00179,0.145,0.529,81.112,214707.0,4.0,4
2133,0.727,0.739,8.0,-3.805,1.0,0.0411,0.365,0.00137,0.161,0.533,93.005,145800.0,4.0,3
2134,0.474,0.533,0.0,-5.648,0.0,0.0559,0.36,0.0,0.101,0.165,131.762,201882.0,4.0,2
2135,0.855,0.463,3.0,-7.454,1.0,0.0367,0.217,1.77e-05,0.347,0.866,102.931,122773.0,4.0,1
2136,0.726,0.738,0.0,-4.788,1.0,0.355,0.0791,0.0,0.0297,0.896,121.953,175099.0,4.0,1
2137,0.843,0.806,1.0,-3.455,1.0,0.125,0.027,0.523,0.384,0.443,125.999,109923.0,4.0,4
2138,0.823,0.544,5.0,-7.132,1.0,0.0715,0.0215,0.00315,0.0966,0.664,149.903,186088.0,4.0,0
2139,0.744,0.828,2.0,-5.911,1.0,0.0289,0.0646,1.4e-05,0.0858,0.579,124.029,127766.0,4.0,0
2140,0.73,0.483,4.0,-8.565,1.0,0.0879,0.237,7.99e-05,0.31,0.883,87.996,192621.0,4.0,1
2141,0.722,0.588,6.0,-5.932,1.0,0.0544,0.0319,0.0,0.183,0.59,134.01,165507.0,4.0,3
2142,0.662,0.413,0.0,-7.357,1.0,0.0299,0.213,0.0,0.134,0.467,93.005,161385.0,4.0,3
2143,0.621,0.405,1.0,-11.26,0.0,0.437,0.382,0.0,0.152,0.141,98.427,174549.0,4.0,1
2144,0.907,0.393,4.0,-7.636,0.0,0.0539,0.451,1.35e-06,0.135,0.202,104.949,205458.0,4.0,2
2145,0.789,0.536,6.0,-6.862,1.0,0.242,0.41,0.0,0.129,0.437,81.039,165926.0,4.0,1
2146,0.767,0.438,7.0,-8.726,0.0,0.29,0.181,0.0,0.142,0.381,86.975,221980.0,4.0,1
2147,0.576,0.263,3.0,-14.396,0.0,0.0283,0.0206,0.52,0.0873,0.365,140.545,127584.0,4.0,4
2148,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,140533.0,4.0,2
2149,0.856,0.618,7.0,-4.892,1.0,0.286,0.0303,0.0,0.0866,0.391,81.993,203201.0,4.0,1
2150,0.686,0.538,2.0,-8.026,1.0,0.0345,0.181,3.13e-06,0.113,0.584,115.884,190779.0,4.0,3
2151,0.626,0.79,2.0,-4.302,1.0,0.0311,0.135,3.97e-06,0.0989,0.416,119.082,235767.0,4.0,0
2152,0.641,0.324,11.0,-5.851,1.0,0.0299,0.698,0.0,0.328,0.273,110.184,185487.0,4.0,3
2153,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,222523.0,4.0,3
2154,0.864,0.658,1.0,-4.105,0.0,0.154,0.204,0.000626,0.105,0.865,163.922,178693.0,4.0,2
2155,0.713,0.617,8.0,-4.637,1.0,0.0887,0.122,0.0,0.0962,0.682,168.021,232853.0,4.0,0
2156,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,169333.0,4.0,2
2157,0.396,0.867,10.0,-5.459,1.0,0.0629,0.00135,0.00184,0.729,0.0915,170.91,253365.0,4.0,1
2158,0.713,0.676,10.0,-5.483,1.0,0.027,0.0377,0.0,0.154,0.721,99.048,227395.0,4.0,0
2159,0.879,0.365,2.0,-7.781,1.0,0.0924,0.227,0.135,0.0583,0.663,94.016,173539.0,4.0,3
2160,0.259,0.583,2.0,-9.489,1.0,0.0418,0.0249,0.978,0.328,0.24,111.153,156307.0,4.0,4
2161,0.8,0.658,1.0,-6.142,0.0,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,4.0,2
2162,0.761,0.437,7.0,-13.268,1.0,0.0495,0.869,0.828,0.15,0.452,89.994,91063.0,4.0,4
2163,0.526,0.334,10.0,-8.491,0.0,0.251,0.702,0.00782,0.0586,0.522,74.966,212496.0,4.0,4
2164,0.723,0.646,5.0,-7.973,0.0,0.102,0.0206,0.352,0.0994,0.443,110.971,168649.0,4.0,4
2165,0.709,0.548,10.0,-8.493,1.0,0.353,0.65,1.59e-06,0.133,0.543,83.995,160000.0,4.0,1
2166,0.729,0.896,1.0,-3.308,0.0,0.0667,0.0295,1.52e-06,0.234,0.62,114.035,197101.0,4.0,2
2167,0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,166028.0,4.0,0
2168,0.65,0.825,0.0,-4.645,1.0,0.0325,0.0215,2.44e-05,0.0936,0.593,118.091,191014.0,4.0,0
2169,0.726,0.738,0.0,-4.788,1.0,0.355,0.0791,0.0,0.0297,0.896,121.953,175099.0,4.0,1
2170,0.84,0.766,4.0,-4.12,1.0,0.136,0.00302,3.61e-06,0.0684,0.402,94.018,155884.0,4.0,0
2171,0.659,0.662,5.0,-5.768,1.0,0.434,0.211,0.0,0.228,0.704,109.957,182438.0,4.0,1
2172,0.669,0.274,7.0,-11.857,0.0,0.0845,0.117,0.13,0.134,0.106,77.005,127792.0,4.0,2
2173,0.311,0.607,1.0,-6.578,1.0,0.11,0.0174,0.0,0.131,0.286,188.7,168086.0,4.0,3
2174,0.595,0.543,11.0,-8.149,1.0,0.038,0.127,0.0,0.0975,0.109,99.928,174406.0,4.0,3
2175,0.538,0.512,4.0,-4.548,0.0,0.0262,0.22,0.0,0.101,0.12,144.978,204632.0,4.0,2
